chrom	start	end	strand	gene_id	Newton_RNA_run1/newton_direct_RNA_newton_scaffolds_minimap_sorted_G_25000_no_secondary_pa_tag.bam
Gpscaff_2	1996436	2001172	-	GPALN_005181	106.4699974
Gpscaff_2	2008152	2009763	-	GPALN_005184	71.56999969
Gpscaff_2	2014875	2017280	-	GPALN_005187	121.1900024
Gpscaff_2	2018381	2022177	-	GPALN_005188	99.22999954
Gpscaff_2	2034145	2035674	+	GPALN_005191	92.26000214
Gpscaff_2	2036236	2037858	+	GPALN_005196	97.97000122
Gpscaff_2	2046752	2048773	+	GPALN_005198	86.76000214
Gpscaff_2	2073386	2077265	-	GPALN_005204	116.3799973
Gpscaff_2	2078894	2080154	+	GPALN_005206	109.9599991
Gpscaff_2	2080287	2080886	-	GPALN_005207	75.48000336
Gpscaff_2	2081076	2081883	-	GPALN_005208	84.08000183
Gpscaff_2	2081939	2083397	+	GPALN_005209	120.1199989
Gpscaff_2	2083526	2085401	+	GPALN_005210	99.30500031
Gpscaff_2	2086072	2087333	-	GPALN_005211	74.02000046
Gpscaff_2	2087495	2089822	-	GPALN_005212	98.97999954
Gpscaff_2	2099699	2103680	-	GPALN_005215	99.90000153
Gpscaff_2	2104841	2107953	+	GPALN_005216	122.7200012
Gpscaff_2	2108829	2116964	+	GPALN_005217	152.0399933
Gpscaff_2	2117123	2121144	-	GPALN_005218	104.7949982
Gpscaff_2	2124811	2136594	+	GPALN_005220	123.5500031
Gpscaff_2	2136978	2139134	-	GPALN_005221	158.2099991
Gpscaff_2	2139472	2142961	-	GPALN_005222	93.81999969
Gpscaff_2	2144306	2150432	-	GPALN_005223	130.4350014
Gpscaff_2	2155784	2160559	+	GPALN_005224	128.7899933
Gpscaff_2	2161276	2162511	+	GPALN_005225	92.61000061
Gpscaff_2	2164691	2176408	-	GPALN_005227	140.6049957
Gpscaff_2	2177469	2181615	+	GPALN_005228	97.87000275
Gpscaff_2	2182247	2185471	-	GPALN_005229	120.3399963
Gpscaff_2	2188011	2190137	-	GPALN_005231	128.6199989
Gpscaff_2	2190484	2194103	+	GPALN_005232	122.0400009
Gpscaff_2	2197247	2202351	+	GPALN_005233	114.545002
Gpscaff_2	2218186	2226836	-	GPALN_005235	102.9399986
Gpscaff_2	2230680	2231364	-	GPALN_005237	95.29999924
Gpscaff_2	2240255	2248808	+	GPALN_005241	125.2599983
Gpscaff_2	2251238	2253604	-	GPALN_005243	139.8000031
Gpscaff_2	2254634	2255202	+	GPALN_005244	94.53499985
Gpscaff_2	2256306	2258670	+	GPALN_005245	129.2200012
Gpscaff_2	2287461	2300595	+	GPALN_005252	152.3299942
Gpscaff_2	2305852	2315397	-	GPALN_005254	119.4850006
Gpscaff_2	2317878	2320000	-	GPALN_005255	147.7700043
Gpscaff_2	2327604	2331803	+	GPALN_005258	109.1850014
Gpscaff_2	2331834	2335615	-	GPALN_005259	69.79000092
Gpscaff_2	2336234	2337850	-	GPALN_005260	102.1100006
Gpscaff_2	2340174	2341210	+	GPALN_005261	100.9100037
Gpscaff_2	2341558	2344536	-	GPALN_005262	122.9799995
Gpscaff_2	2344610	2346445	+	GPALN_005263	110.4499969
Gpscaff_2	2351505	2353336	+	GPALN_005265	142.6900024
Gpscaff_2	2369348	2372779	-	GPALN_005271	132.6399994
Gpscaff_2	2386834	2388555	-	GPALN_005274	153.3500061
Gpscaff_2	2388793	2390915	-	GPALN_005275	99.71500015
Gpscaff_2	2393844	2394638	+	GPALN_005276	104.2449989
Gpscaff_2	2401192	2404230	+	GPALN_005279	134.2100067
Gpscaff_2	2404533	2409135	-	GPALN_005280	98.44999695
Gpscaff_2	2409644	2411467	+	GPALN_005281	107.4099998
Gpscaff_2	2411998	2413955	-	GPALN_005282	143.2100067
Gpscaff_2	2414099	2415649	-	GPALN_005283	142.8649979
Gpscaff_2	2415752	2417701	-	GPALN_005284	88.61000061
Gpscaff_2	2417759	2418700	+	GPALN_005285	153.8149948
Gpscaff_2	2419433	2423322	+	GPALN_005287	157.2599945
Gpscaff_2	2434125	2437001	-	GPALN_005290	123.2649994
Gpscaff_2	2440376	2444136	+	GPALN_005291	101.5800018
Gpscaff_2	2444992	2446769	+	GPALN_005292	108.4449997
Gpscaff_2	2446880	2453052	-	GPALN_005293	155.125
Gpscaff_2	2453227	2456474	-	GPALN_005294	125.6100006
Gpscaff_2	2456704	2459194	-	GPALN_005295	107.5249977
Gpscaff_2	2459708	2461327	+	GPALN_005296	121.0400009
Gpscaff_2	2461633	2464695	+	GPALN_005297	111.8399963
Gpscaff_2	2466092	2467875	+	GPALN_005298	106.1749992
Gpscaff_2	2474677	2480851	-	GPALN_005301	143.2350006
Gpscaff_2	2492783	2495451	-	GPALN_005306	111.25
Gpscaff_2	2498362	2499826	-	GPALN_005307	105.1900024
Gpscaff_2	2500947	2502297	+	GPALN_005308	99.65000153
Gpscaff_2	2520033	2531796	-	GPALN_005310	119.1200027
Gpscaff_2	2538919	2544182	+	GPALN_005311	98.70999908
Gpscaff_2	2549798	2552022	-	GPALN_005313	139.2450027
Gpscaff_2	2552813	2553909	+	GPALN_005314	149.3549957
Gpscaff_2	2553950	2555764	+	GPALN_005315	110
Gpscaff_2	2556639	2558511	+	GPALN_005316	161.6699982
Gpscaff_2	2559923	2562195	+	GPALN_005317	104.6500015
Gpscaff_2	2562895	2564543	+	GPALN_005318	126.5800018
Gpscaff_2	2567143	2570297	-	GPALN_005320	115
Gpscaff_2	2570445	2571962	+	GPALN_005321	91.97000122
Gpscaff_2	2589995	2592218	+	GPALN_005325	170.3699951
Gpscaff_2	2592624	2595513	+	GPALN_005326	136.875
Gpscaff_2	2597152	2598921	+	GPALN_005327	94.58999634
Gpscaff_2	2601279	2602657	+	GPALN_005328	121.9300003
Gpscaff_2	2602974	2613921	+	GPALN_005329	95.23999786
Gpscaff_2	2614242	2615675	-	GPALN_005330	128.6649971
Gpscaff_2	2615979	2617634	+	GPALN_005331	105.4499969
Gpscaff_2	2617731	2622231	+	GPALN_005332	121.1699982
Gpscaff_2	2629500	2632547	+	GPALN_005334	115.0300026
Gpscaff_2	2635572	2639006	-	GPALN_005336	92.43000031
Gpscaff_2	2639365	2640187	-	GPALN_005337	102.1650009
Gpscaff_2	2641698	2648229	-	GPALN_005339	120.7099991
Gpscaff_2	2653912	2654791	-	GPALN_005341	89.63500214
Gpscaff_2	2658436	2660347	-	GPALN_005343	93.06000137
Gpscaff_2	2660527	2661798	-	GPALN_005344	94.80999756
Gpscaff_2	2662201	2666240	+	GPALN_005345	128.595005
Gpscaff_2	2666565	2667871	-	GPALN_005346	83.83000183
Gpscaff_2	2671629	2672561	+	GPALN_005348	83.61000061
Gpscaff_2	2673365	2675256	+	GPALN_005349	108.4300003
Gpscaff_2	2678692	2681070	+	GPALN_005351	146.25
Gpscaff_2	2681226	2683577	+	GPALN_005352	149.7149963
Gpscaff_2	2683870	2684525	+	GPALN_005353	104.1450005
Gpscaff_2	2691619	2695370	-	GPALN_005355	132.3300018
Gpscaff_2	2697903	2700770	+	GPALN_005357	154.6399994
Gpscaff_2	2701153	2703707	-	GPALN_005358	154.6799927
Gpscaff_2	2708437	2709177	+	GPALN_005359	99.88500214
Gpscaff_2	2713334	2714207	+	GPALN_005361	126.2599983
Gpscaff_2	2714696	2716789	-	GPALN_005362	86.43000031
Gpscaff_2	2716983	2721712	-	GPALN_005363	141.0399933
Gpscaff_2	2721735	2730529	-	GPALN_005364	149.2200012
Gpscaff_2	2732140	2732958	+	GPALN_005365	91.07500076
Gpscaff_2	2733158	2737419	+	GPALN_005366	144.9199982
Gpscaff_2	2738192	2742361	-	GPALN_005367	110.8300018
Gpscaff_2	2743435	2746801	+	GPALN_005368	143.8899994
Gpscaff_2	2746946	2748916	-	GPALN_005369	119.3499985
Gpscaff_2	2748989	2750661	+	GPALN_005370	99.31999969
Gpscaff_2	2750985	2755110	+	GPALN_005371	110.8000031
Gpscaff_2	2755284	2757543	+	GPALN_005372	114.7299995
Gpscaff_2	2765539	2767106	-	GPALN_005376	183.1050034
Gpscaff_2	2769231	2770560	+	GPALN_005378	109.2200012
Gpscaff_2	2772567	2776425	+	GPALN_005379	101.9950027
Gpscaff_2	2786379	2787745	+	GPALN_005381	98.02999878
Gpscaff_2	2788118	2789737	-	GPALN_005382	96.75
Gpscaff_2	2789888	2793944	-	GPALN_005383	110.5400009
Gpscaff_2	2794367	2797869	+	GPALN_016292	143.8800049
Gpscaff_2	2797848	2800300	-	GPALN_005384	97.02999878
Gpscaff_2	2808211	2817071	-	GPALN_005386	105.3499985
Gpscaff_2	2823903	2825595	-	GPALN_005388	132.6699982
Gpscaff_2	2825853	2831897	-	GPALN_005389	96.66999817
Gpscaff_2	2832563	2835060	+	GPALN_005390	130.3600006
Gpscaff_2	2835887	2839157	-	GPALN_005391	95.25999832
Gpscaff_2	2839976	2842529	+	GPALN_005392	154.6200027
Gpscaff_2	2842807	2845000	+	GPALN_005393	141.9500046
Gpscaff_2	2847885	2848684	+	GPALN_016293	102.1699982
Gpscaff_2	2849304	2851354	+	GPALN_005395	119.6650009
Gpscaff_2	2852209	2853852	-	GPALN_005396	73.91999817
Gpscaff_2	2856317	2867235	+	GPALN_005397	90.49499893
Gpscaff_2	2867519	2869976	+	GPALN_005398	121.0800018
Gpscaff_2	2874881	2875924	+	GPALN_005401	76.75500107
Gpscaff_2	2876091	2878029	+	GPALN_005402	111.6300011
Gpscaff_2	2878205	2879346	-	GPALN_005403	96.11499786
Gpscaff_2	2879453	2880481	-	GPALN_005404	82.65999985
Gpscaff_2	2881579	2888385	+	GPALN_005405	134.6100006
Gpscaff_2	2888581	2889374	-	GPALN_005406	85.37999725
Gpscaff_2	2889785	2894286	-	GPALN_005407	111.4899979
Gpscaff_2	2894888	2897871	+	GPALN_005408	140.4249954
Gpscaff_2	2897841	2900105	+	GPALN_005409	103.2400017
Gpscaff_2	2900339	2902805	+	GPALN_005410	116.5900002
Gpscaff_2	2905125	2911889	-	GPALN_005412	105.0299988
Gpscaff_2	2919860	2924116	+	GPALN_005414	154.0299988
Gpscaff_2	2925750	2927086	+	GPALN_005415	96.12000275
Gpscaff_2	2929452	2930218	+	GPALN_005416	112.7599983
Gpscaff_2	2930351	2933063	-	GPALN_005417	147.409996
Gpscaff_2	2934617	2937548	+	GPALN_005418	76.79499817
Gpscaff_2	2939205	2942337	+	GPALN_005419	101.6949997
Gpscaff_2	2942650	2944423	-	GPALN_005420	110.1900024
Gpscaff_2	2944535	2948636	-	GPALN_005421	89.875
Gpscaff_2	2948853	2951891	+	GPALN_005422	136.6399994
Gpscaff_2	2963355	2976570	+	GPALN_005425	126.6900024
Gpscaff_2	2977291	2979084	-	GPALN_005426	100.0500031
Gpscaff_2	2997286	2998383	-	GPALN_005429	75.54000092
Gpscaff_2	2998453	3000715	+	GPALN_005430	93.65000153
Gpscaff_2	3003705	3005165	-	GPALN_005432	103.8699989
Gpscaff_2	3006212	3009531	-	GPALN_005433	69.9600029
Gpscaff_2	3057025	3059259	+	GPALN_005438	109.4150009
Gpscaff_2	3060669	3061473	+	GPALN_005439	131.2899933
Gpscaff_2	3061864	3064593	-	GPALN_005440	106.4700012
Gpscaff_2	3064922	3067181	+	GPALN_005441	107.3700027
Gpscaff_2	3067902	3071103	-	GPALN_005442	105.6850014
Gpscaff_2	3072337	3073731	+	GPALN_005443	113.5
Gpscaff_2	3074174	3075987	+	GPALN_005444	158.0700073
Gpscaff_2	3076658	3079651	+	GPALN_005445	83.66999817
Gpscaff_2	3079625	3085561	-	GPALN_005446	93.79000092
Gpscaff_2	3103649	3106449	+	GPALN_005450	146.0800018
Gpscaff_2	3112135	3113465	-	GPALN_005452	155.375
Gpscaff_2	3114803	3119041	+	GPALN_005454	160.6900024
Gpscaff_2	3125783	3128572	-	GPALN_005456	152.7949982
Gpscaff_2	3130189	3132383	+	GPALN_005457	172.8500061
Gpscaff_2	3142856	3143733	-	GPALN_005460	112.4650002
Gpscaff_2	3149595	3150835	+	GPALN_005462	74.40000153
Gpscaff_2	3159228	3163716	-	GPALN_005464	112.75
Gpscaff_2	3167463	3170803	-	GPALN_005466	101.8450012
Gpscaff_2	3170985	3171856	-	GPALN_005467	65.91000366
Gpscaff_2	3172792	3174641	-	GPALN_005468	159.8649979
Gpscaff_2	3175357	3177135	+	GPALN_005469	182.4799957
Gpscaff_2	3177507	3179976	+	GPALN_005470	122.2649994
Gpscaff_2	3180026	3186320	-	GPALN_005471	140.5450058
Gpscaff_2	3198353	3203207	+	GPALN_005474	114.6849976
Gpscaff_2	3203675	3208204	+	GPALN_005475	125.7249985
Gpscaff_2	3214435	3216046	+	GPALN_005477	112.2600021
Gpscaff_2	3216209	3219953	-	GPALN_005478	110.2200012
Gpscaff_2	3220934	3222144	-	GPALN_005479	165.4450073
Gpscaff_2	3222935	3227299	-	GPALN_005480	149.9299927
Gpscaff_2	3237117	3241349	-	GPALN_005482	125.9700012
Gpscaff_2	3246001	3249061	+	GPALN_005483	120.9199982
Gpscaff_2	3249580	3250841	-	GPALN_005484	137.2599945
Gpscaff_2	3250996	3253747	-	GPALN_005485	160.9199982
Gpscaff_2	3267270	3268334	+	GPALN_005487	72.76000214
Gpscaff_2	3268525	3269116	+	GPALN_005488	70.61000061
Gpscaff_2	3269843	3276583	+	GPALN_005489	141.7799988
Gpscaff_2	3277248	3279746	-	GPALN_005490	111.3700027
Gpscaff_2	3289496	3290819	-	GPALN_005493	157.3200073
Gpscaff_2	3290939	3293540	-	GPALN_005494	149.5200043
Gpscaff_2	3293965	3296799	+	GPALN_005495	132.0200005
Gpscaff_2	3297175	3301343	+	GPALN_005496	116.5699997
Gpscaff_2	3301628	3302930	-	GPALN_005497	89.69000244
Gpscaff_2	3303144	3304804	-	GPALN_005498	113.3549995
Gpscaff_2	3304948	3306859	-	GPALN_005499	73.12999725
Gpscaff_2	3307878	3312077	+	GPALN_005500	124.4949989
Gpscaff_2	3312674	3316055	-	GPALN_005501	138.6699982
Gpscaff_2	3319194	3320314	-	GPALN_005503	64.80500031
Gpscaff_2	3320701	3324084	+	GPALN_005504	104.6800003
Gpscaff_2	3325331	3326717	-	GPALN_005505	54
Gpscaff_2	3331125	3342201	-	GPALN_005507	95.84999847
Gpscaff_2	3358638	3359853	-	GPALN_005509	106.4900017
Gpscaff_2	3360217	3362066	+	GPALN_005510	103.4799995
Gpscaff_2	3362200	3363011	+	GPALN_005511	73.09999847
Gpscaff_2	3363234	3372471	+	GPALN_005512	83.30999756
Gpscaff_2	3372936	3375797	-	GPALN_005513	120.8099976
Gpscaff_2	3375901	3379921	-	GPALN_005514	90.06999969
Gpscaff_2	3380212	3381497	+	GPALN_005515	103.1850014
Gpscaff_2	3381821	3383583	+	GPALN_005516	122.2699966
Gpscaff_2	3383916	3385311	+	GPALN_005517	91.49000168
Gpscaff_2	3385489	3386734	+	GPALN_005518	161.0299988
Gpscaff_2	3386966	3387971	+	GPALN_005519	87.52000046
Gpscaff_2	3395750	3397727	-	GPALN_005521	106.4650002
Gpscaff_2	3397678	3402367	-	GPALN_005522	103.7400017
Gpscaff_2	3405912	3412513	+	GPALN_005524	166.4649963
Gpscaff_2	3412788	3415218	+	GPALN_016295	94.27500153
Gpscaff_2	3415653	3426684	+	GPALN_005525	155.5699997
Gpscaff_2	3431622	3432828	-	GPALN_005528	119.4300003
Gpscaff_2	3438995	3442877	-	GPALN_005530	102.8300018
Gpscaff_2	3444923	3448456	-	GPALN_005531	98.91999817
Gpscaff_2	3449354	3451181	-	GPALN_005532	91.06999969
Gpscaff_2	3452442	3456962	-	GPALN_005533	84.87999725
Gpscaff_2	3457593	3461355	-	GPALN_005534	124.75
Gpscaff_2	3464106	3466495	-	GPALN_005536	114.7999992
Gpscaff_2	3467222	3468696	-	GPALN_005537	106.2949982
Gpscaff_2	3469213	3476338	-	GPALN_005538	103.0849991
Gpscaff_2	3476886	3479643	+	GPALN_005539	98.01999664
Gpscaff_2	3479824	3483818	+	GPALN_005540	139.2899933
Gpscaff_2	3484552	3485776	+	GPALN_005541	104.3649979
Gpscaff_2	3486392	3492112	-	GPALN_005542	121.1800003
Gpscaff_2	3492282	3497945	-	GPALN_005543	109.3349991
Gpscaff_2	3498114	3500876	-	GPALN_005544	90.58000183
Gpscaff_2	3501082	3502246	-	GPALN_005545	94.35499954
Gpscaff_2	3502467	3505592	+	GPALN_005546	137.8449936
Gpscaff_2	3505568	3506447	+	GPALN_005547	46.71500015
Gpscaff_2	3506461	3512679	-	GPALN_005548	139.7100067
Gpscaff_2	3513297	3515675	+	GPALN_005549	147.7799988
Gpscaff_2	3516021	3516592	-	GPALN_005550	65.5549984
Gpscaff_2	3516683	3519258	-	GPALN_005551	105.4700012
Gpscaff_2	3519222	3520842	+	GPALN_005552	95.09500122
Gpscaff_2	3536974	3548270	+	GPALN_005556	159.0800018
Gpscaff_2	3558751	3565498	+	GPALN_005560	119.0050011
Gpscaff_2	3566582	3567916	-	GPALN_005561	96.50999832
Gpscaff_2	3568815	3571563	+	GPALN_005562	127.6650009
Gpscaff_2	3586077	3595582	-	GPALN_005568	141.1999969
Gpscaff_2	3599738	3602033	-	GPALN_005569	122.1199989
Gpscaff_2	3609872	3615051	-	GPALN_005572	167.5499954
Gpscaff_2	3621458	3623347	-	GPALN_005574	75.02500153
Gpscaff_2	3625130	3627169	-	GPALN_005575	107.6049995
Gpscaff_2	3630449	3632304	+	GPALN_005577	103.1200027
Gpscaff_2	3635844	3637587	-	GPALN_005579	106.5800018
Gpscaff_2	3637862	3638589	-	GPALN_005580	76.40999985
Gpscaff_2	3638738	3639627	-	GPALN_005581	97.28000259
Gpscaff_2	3639816	3644536	+	GPALN_005582	119.75
Gpscaff_2	3645387	3646460	+	GPALN_005583	108.2799988
Gpscaff_2	3647174	3650281	+	GPALN_005584	83
Gpscaff_2	3650610	3652170	+	GPALN_005585	94.91999817
Gpscaff_2	3672392	3673765	-	GPALN_005590	73.94999695
Gpscaff_2	3678491	3680527	-	GPALN_005593	130.4800034
Gpscaff_2	3688241	3689584	+	GPALN_005595	138.25
Gpscaff_2	3690125	3692801	+	GPALN_005596	144.2850037
Gpscaff_2	3692802	3694551	+	GPALN_005597	96.87999725
Gpscaff_2	3695018	3695776	-	GPALN_005598	64.04499817
Gpscaff_2	3699004	3701358	-	GPALN_005600	123.0800018
Gpscaff_2	3701947	3703998	+	GPALN_005601	102.2799988
Gpscaff_2	3705037	3708576	+	GPALN_005602	194.3000031
Gpscaff_2	3708982	3710949	-	GPALN_005603	103.4499969
Gpscaff_2	3710969	3713147	+	GPALN_005604	78.60499954
Gpscaff_2	3713452	3717807	+	GPALN_005605	142.7100067
Gpscaff_2	3718312	3720904	+	GPALN_005606	75.98500061
Gpscaff_2	3721350	3723680	+	GPALN_005607	91.84499741
Gpscaff_2	3728935	3730723	+	GPALN_005609	109.5800018
Gpscaff_2	3735984	3736830	+	GPALN_005612	101.8300018
Gpscaff_2	3737242	3739104	+	GPALN_005613	171.3800049
Gpscaff_2	3741005	3741469	+	GPALN_005615	72.5
Gpscaff_2	3741658	3743887	-	GPALN_005616	64.40999985
Gpscaff_2	3744316	3747385	+	GPALN_005617	97.36000061
Gpscaff_2	3747336	3752042	-	GPALN_005618	105.5
Gpscaff_2	3753464	3754814	-	GPALN_005619	113
Gpscaff_2	3754904	3757312	-	GPALN_005620	138.5299988
Gpscaff_2	3757422	3758427	-	GPALN_005621	95.06999969
Gpscaff_2	3759349	3760602	-	GPALN_005622	150.4400024
Gpscaff_2	3760889	3764418	-	GPALN_005623	112.1300011
Gpscaff_2	3767620	3770437	+	GPALN_005624	110.2399979
Gpscaff_2	3770898	3773162	-	GPALN_005625	134.8200073
Gpscaff_2	3773752	3777754	+	GPALN_005626	90.00999832
Gpscaff_2	3777739	3778768	+	GPALN_005627	85.5150032
Gpscaff_2	3779006	3781629	-	GPALN_005628	128.9300003
Gpscaff_2	3781611	3783486	-	GPALN_005629	99.04999924
Gpscaff_2	3783839	3788310	+	GPALN_005630	87.02999878
Gpscaff_2	3789087	3792597	-	GPALN_005631	135.3899994
Gpscaff_2	3793189	3795256	+	GPALN_005632	119.2399979
Gpscaff_2	3795379	3795688	-	GPALN_005633	102.3499985
Gpscaff_2	3796316	3798012	-	GPALN_005634	81.46999741
Gpscaff_2	3798098	3800425	+	GPALN_005635	106.0299988
Gpscaff_2	3800426	3802401	+	GPALN_005636	107.1900024
Gpscaff_2	3802594	3807585	-	GPALN_005637	102.0900002
Gpscaff_2	3809585	3812358	+	GPALN_005638	86.54999924
Gpscaff_2	3812528	3814633	-	GPALN_005639	129.4050064
Gpscaff_2	3864940	3867297	-	GPALN_005648	106.8099976
Gpscaff_2	3867819	3870800	+	GPALN_005649	98.61999893
Gpscaff_2	3878116	3880921	+	GPALN_005651	115.4799995
Gpscaff_2	3881543	3883949	+	GPALN_005652	91.72000122
Gpscaff_2	3884741	3888662	+	GPALN_005653	97.43500137
Gpscaff_2	3888974	3893465	+	GPALN_005654	124.6349983
Gpscaff_2	3893680	3896550	+	GPALN_005655	98.68000031
Gpscaff_2	3897026	3899946	-	GPALN_005656	114.8350029
Gpscaff_2	3902436	3906112	-	GPALN_005657	119.0800018
Gpscaff_2	3926296	3929020	-	GPALN_005662	142.3950043
Gpscaff_2	3929259	3934188	-	GPALN_005663	102.0750008
Gpscaff_2	3934416	3936475	-	GPALN_005664	132.0250015
Gpscaff_2	3941780	3945072	-	GPALN_005667	126.0999985
Gpscaff_2	3950015	3952431	-	GPALN_005669	126.8600006
Gpscaff_2	3957486	3968240	-	GPALN_005670	119.9449997
Gpscaff_2	3971485	3973359	-	GPALN_005672	85.71500015
Gpscaff_2	3973750	3976121	+	GPALN_005673	80.75
Gpscaff_2	3994058	3997285	-	GPALN_005677	85.04000092
Gpscaff_2	3997933	4000279	+	GPALN_005678	96.23000336
Gpscaff_2	4001484	4007939	+	GPALN_005679	118.7099991
Gpscaff_2	4008617	4011488	+	GPALN_005680	111.3499985
Gpscaff_2	4012566	4014735	+	GPALN_005681	95.29000092
Gpscaff_2	4016182	4019698	+	GPALN_005682	103.8199997
Gpscaff_2	4035307	4039133	+	GPALN_005683	130.2100067
Gpscaff_2	4041883	4044627	-	GPALN_005684	141.7599945
Gpscaff_2	4044880	4045175	-	GPALN_005685	90.73500061
Gpscaff_2	4045321	4046250	-	GPALN_005686	44.40000153
Gpscaff_2	4046287	4047567	-	GPALN_005687	101.3549995
Gpscaff_2	4047977	4054923	+	GPALN_005688	128.3200073
Gpscaff_2	4055826	4056894	-	GPALN_005689	67.62000275
Gpscaff_2	4057342	4058786	+	GPALN_005690	112.6899986
Gpscaff_2	4058888	4063510	+	GPALN_005691	139.6800003
Gpscaff_2	4068768	4069762	+	GPALN_005693	92.12000275
Gpscaff_2	4070564	4072422	-	GPALN_005694	77.95500183
Gpscaff_2	4072481	4074729	+	GPALN_005695	88.73000336
Gpscaff_2	4076140	4080633	+	GPALN_005696	110.9700012
Gpscaff_2	4081282	4084654	-	GPALN_005697	75.8900032
Gpscaff_2	4101823	4107112	+	GPALN_005700	182.4600067
Gpscaff_2	4109428	4110635	+	GPALN_005701	64.66999817
Gpscaff_2	4110899	4113123	-	GPALN_005702	104.5800018
Gpscaff_2	4113126	4115553	-	GPALN_005703	97.08000183
Gpscaff_2	4116261	4117837	-	GPALN_005704	131.6350021
Gpscaff_2	4117967	4120137	-	GPALN_005705	87.20999908
Gpscaff_2	4121463	4122880	+	GPALN_005706	85.31999969
Gpscaff_2	4129546	4131973	+	GPALN_005708	113
Gpscaff_2	4155733	4157336	+	GPALN_005713	89.46500015
Gpscaff_2	4160024	4173461	+	GPALN_005715	115.7150002
Gpscaff_2	4176029	4178038	+	GPALN_005716	97.68000031
Gpscaff_2	4181812	4183108	-	GPALN_005717	110.75
Gpscaff_2	4185318	4185612	+	GPALN_005718	77.31999969
Gpscaff_2	4280987	4284575	+	GPALN_005730	89.875
Gpscaff_2	4296492	4297672	+	GPALN_005732	111.3999977
Gpscaff_2	4323925	4327957	-	GPALN_005739	118.5999985
Gpscaff_2	4335164	4335978	-	GPALN_005742	76.47999954
Gpscaff_2	4347112	4348566	+	GPALN_005745	104.3199997
Gpscaff_2	4363916	4365266	-	GPALN_005748	58.56000137
Gpscaff_2	4370175	4370726	+	GPALN_005750	87.73999786
Gpscaff_2	4385150	4389516	+	GPALN_005755	128.095005
Gpscaff_2	4396015	4407488	+	GPALN_005757	99.24499893
Gpscaff_2	4408197	4409556	+	GPALN_005758	95.31499863
Gpscaff_2	4419724	4425741	+	GPALN_005760	123.9300003
Gpscaff_2	4456699	4467201	+	GPALN_005767	142.1999969
Gpscaff_2	4467475	4469691	+	GPALN_005768	146.5
Gpscaff_2	4487091	4487747	+	GPALN_005772	58.72999954
Gpscaff_2	4502586	4504053	-	GPALN_005778	105.4000015
Gpscaff_2	4519969	4520590	+	GPALN_005781	73.73000336
Gpscaff_2	4532991	4536108	+	GPALN_005785	93.76000214
Gpscaff_2	4548474	4554994	+	GPALN_005788	103.2200012
Gpscaff_2	4598719	4603758	-	GPALN_005795	115.4599991
Gpscaff_2	4607899	4609206	-	GPALN_005797	60.52000046
Gpscaff_2	4612102	4613478	+	GPALN_005798	67.15500259
Gpscaff_2	4646143	4647858	-	GPALN_005803	102.7550011
Gpscaff_2	4649645	4659212	+	GPALN_005804	95.42499924
Gpscaff_2	4659658	4662838	-	GPALN_005805	116.8549995
Gpscaff_2	4664259	4667364	+	GPALN_005806	141.1449966
Gpscaff_2	4682733	4683264	-	GPALN_005810	70.15000153
Gpscaff_2	4750733	4753675	-	GPALN_005817	78.40000153
Gpscaff_2	4761247	4763235	+	GPALN_005818	93.47000122
Gpscaff_2	4801252	4804193	-	GPALN_005825	127.0500031
Gpscaff_2	4819187	4822302	-	GPALN_005827	88.78499985
Gpscaff_2	5315850	5319309	-	GPALN_005843	114.2750015
Gpscaff_2	5323078	5327240	+	GPALN_005844	141.5599976
Gpscaff_2	5748360	5750094	-	GPALN_005863	120.5599976
Gpscaff_2	5791153	5792674	+	GPALN_005870	67.15000153
Gpscaff_2	5792990	5796578	-	GPALN_005871	127.2499962
Gpscaff_2	5799164	5809482	-	GPALN_005872	121.7300034
Gpscaff_2	5812404	5814008	+	GPALN_005873	87.80000305
Gpscaff_2	5814346	5816414	-	GPALN_005874	123.2350006
Gpscaff_2	5820962	5825474	+	GPALN_005876	127.7250023
Gpscaff_2	5876172	5880888	-	GPALN_005881	135.7400017
Gpscaff_2	6041106	6048307	-	GPALN_005899	96.57999802
Gpscaff_2	6094092	6103104	+	GPALN_005908	120.1299973
Gpscaff_2	6125068	6131810	-	GPALN_005913	102.5800018
Gpscaff_2	6151147	6157194	+	GPALN_005917	172.6999969
Gpscaff_2	6206079	6206826	-	GPALN_005927	76.76000214
Gpscaff_2	6216709	6217312	+	GPALN_005930	86.99499893
Gpscaff_2	6222122	6225339	+	GPALN_005931	109.5199966
Gpscaff_2	6246800	6248713	-	GPALN_005934	73.625
Gpscaff_2	6252206	6253693	-	GPALN_005936	88.13999939
Gpscaff_2	6710095	6716218	+	GPALN_006002	86.36000061
Gpscaff_2	6731001	6736176	-	GPALN_006005	176.6200027
Gpscaff_2	6928864	6929424	-	GPALN_006030	89.32500076
Gpscaff_2	7218308	7227017	-	GPALN_006069	142.2299957
Gpscaff_2	7457582	7465799	+	GPALN_006101	157.9299927
Gpscaff_2	7466019	7467406	-	GPALN_006102	172.8099976
Gpscaff_2	7469522	7472652	-	GPALN_006103	96.91999817
Gpscaff_2	7472894	7478893	+	GPALN_006104	112.2300034
Gpscaff_2	7479384	7482837	-	GPALN_006105	87.30500031
Gpscaff_2	7563006	7564204	-	GPALN_006112	57.66500092
Gpscaff_20	3127	3937	+	GPALN_006121	74.41999817
